﻿지역,시군구,매장명,주소,인스타그램 계정,인스타그램 URL,인스타그램 유형,동일 계정 매장 수,동일 계정 매장명,DM 메모,발송상태,매장 ID
부산,동구,호시노미치,부산 동구 중앙대로248번길 3-11,@hoshino_michi_,https://www.instagram.com/hoshino_michi_/,프로필,1,,,미발송,36aa7ce1-d44f-4114-8d9e-9355f1bad84d
부산,동래구,멘초비,부산 동래구 동래시장길 14,@menchovy,https://www.instagram.com/menchovy/,프로필,1,,,미발송,161a4174-438a-4802-bc78-1617957d3873
부산,동래구,타라코소바 동래점,부산 동래구 명륜로 104,@tarakosoba__dongnae,https://www.instagram.com/tarakosoba__dongnae/,프로필,1,,,미발송,f7c881c2-ba9e-4062-9073-1e02ef3d13c0
부산,부산진구,가솔린앤로지스 부산 본점,부산 부산진구 전포대로209번길 39-9,@gasoline_n_roses,https://www.instagram.com/gasoline_n_roses/,프로필,1,,,미발송,c6179012-ad13-468f-90c4-a2f198d864b2
부산,부산진구,규스지 커리바,부산 부산진구 동성로71번길 23,@gyu_curry,https://www.instagram.com/gyu_curry/,프로필,1,,,미발송,c16efb84-4a32-4c22-86fc-573761a47d5a
부산,부산진구,나의피는라멘으로되어있어,부산 부산진구 동성로 23-2,@w.c.r.d_busan,https://www.instagram.com/w.c.r.d_busan/,프로필,1,,,미발송,dc611c47-c2bf-4662-b722-4fb59afdc507
부산,부산진구,라멘야,부산 부산진구 중앙대로680번가길 78,@ramen_ya.korea,https://www.instagram.com/ramen_ya.korea/,프로필,1,,,미발송,74f2bda2-b168-4f98-bcb8-2294af00d0ad
부산,부산진구,라멘유메,부산 부산진구 동성로49번길 38-1 1층,@ramen_yume,https://www.instagram.com/ramen_yume/,프로필,1,,,미발송,b9f5d633-4eae-413a-acd9-dc1fdbd99230
부산,부산진구,류센소,부산 부산진구 서전로58번길 116-1,@ryusenso.busan,https://www.instagram.com/ryusenso.busan/,프로필,1,,,미발송,fc8bda6b-6835-4c71-9191-3e5196e8c548
부산,부산진구,마코토,부산 부산진구 서전로68번길 78,@makoto_jeonpo,https://www.instagram.com/makoto_jeonpo/,프로필,1,,,미발송,5517b5be-4574-44b9-b932-99dc896b220c
부산,부산진구,멘즈키,부산 부산진구 동성로49번길 34,@menzuki2020,https://www.instagram.com/menzuki2020/,프로필,1,,,미발송,431fe237-9229-4f0b-9c56-b4c6de8107d0
부산,부산진구,복동이네오지상,부산 부산진구 서전로9번길 49,@bokdongeneojisang,https://www.instagram.com/bokdongeneojisang/,프로필,1,,,미발송,cc4a4255-57de-4a93-a0a2-f6ffb9396ae3
부산,부산진구,부타갱스터,부산 부산진구 동천로 51,@butagangster,https://www.instagram.com/butagangster/,프로필,1,,,미발송,a79cbaad-f19c-4395-9d4f-a01cc09d8b73
부산,부산진구,사이멘,부산 부산진구 서전로67번길 30 1층,@our._.saimen,https://www.instagram.com/our._.saimen/,프로필,1,,,미발송,508f80b1-d811-4836-903c-711cda08a3bd
부산,부산진구,사이쿄우,부산 부산진구 중앙대로692번길 42,@saikyou_ramen,https://www.instagram.com/saikyou_ramen/,프로필,1,,,미발송,249d3d37-ff43-4507-abba-dbb53bc0947e
부산,부산진구,제따라멘 부산서면점,부산 부산진구 중앙대로702번길 17 2-3층,@zettaramen,https://www.instagram.com/zettaramen/,프로필,1,,,미발송,acf13ac5-d5ea-4faf-b7e0-f9356276f5cf
부산,부산진구,카네다,부산 부산진구 동성로30번길 5,@_kaneda_ramen,https://www.instagram.com/_kaneda_ramen/,프로필,1,,,미발송,6aac5921-7fe0-4b94-9f40-1690b39a843a
부산,부산진구,칸다소바 부산서면점,부산 부산진구 동천로 105,@silkroad22,https://www.instagram.com/silkroad22/,프로필,1,,,미발송,d75a29ae-c165-4c39-a4e3-bb05fe6b3f0b
부산,부산진구,테우치멘 이토,부산 부산진구 동성로 30,@teuchimen.ito.busan,https://www.instagram.com/teuchimen.ito.busan/,프로필,1,,,미발송,a73ee6b4-75f5-48e6-84e2-fc2e326a938a
부산,북구,쇼오텐,부산 북구 만덕대로40번길 33,@shotenzc,https://www.instagram.com/shotenzc/,프로필,1,,,미발송,4182324e-26e3-4b8d-b21a-d01834bef996
부산,사상구,중화소바 지평,부산 사상구 사상로 172,@_ji_pyeong_,https://www.instagram.com/_ji_pyeong_/,프로필,1,,,미발송,2f936c1e-8a19-4af7-806d-3e76c6b49065
부산,사상구,흥해라흥라멘,부산 사상구 학감대로260번길 7,@hhh_ramen,https://www.instagram.com/hhh_ramen/,프로필,1,,,미발송,86f8c341-fd27-46fa-b1f8-4ed0e2bb8bb4
부산,수영구,류센소 광안직영점,부산 수영구 남천바다로33번길 27,@ryusenso_gwangan,https://www.instagram.com/ryusenso_gwangan/,프로필,1,,,미발송,c97f31d5-2c59-4f51-961b-90be8786c55d
부산,수영구,무카게야,부산 수영구 광안로61번길 12,@mukageya,https://www.instagram.com/mukageya/,프로필,1,,,미발송,5f7aac2a-aaef-4281-a8bd-d1e75b1032ab
부산,수영구,사카나라멘,부산 수영구 수영로610번길 7,@sakana.ramen,https://www.instagram.com/sakana.ramen/,프로필,1,,,미발송,5191c727-27e6-414d-9aba-35bb854429db
부산,수영구,숏타임푸드빠,부산 수영구 광남로258번길 23,@short_time_food_bar,https://www.instagram.com/short_time_food_bar/,프로필,1,,,미발송,6d880e6c-8dcb-4838-9ed7-a307b9f246f2
부산,수영구,와루가키노아소비,부산 수영구 민락로6번길 23,@warugaki_asobi,https://www.instagram.com/warugaki_asobi/,프로필,1,,,미발송,770292bd-2359-4b4a-bf02-10f06f7c05b0
부산,수영구,우마이라멘,부산 수영구 망미배산로10번길 28,@yoooooon.chef,https://www.instagram.com/yoooooon.chef/,프로필,1,,,미발송,b54bdc01-ddbe-478f-b503-571a96ec0670
부산,수영구,우미노라멘,부산 수영구 민락본동로19번길 33,@umino_ramen_official,https://www.instagram.com/umino_ramen_official/,프로필,1,,,미발송,0797d485-c2ed-4030-b899-770b5bbaac14
부산,수영구,제로 라멘,부산 수영구 광안로21번길 7,@zeroramenbs,https://www.instagram.com/zeroramenbs/,프로필,1,,,미발송,d76e0df7-5576-4f49-aeac-b7a36746f6e3
부산,수영구,쿠지라스토랑,부산 수영구 무학로49번길 71,@kuzirastaurant,https://www.instagram.com/kuzirastaurant/,프로필,1,,,미발송,4b60227b-71ac-491d-987a-74ff4f3eacaa
부산,연제구,멘야토리모토,부산 연제구 중앙대로1043번길 34 시청역 sk뷰아파트상가 1층 107호,@menya_torimotto,https://www.instagram.com/menya_torimotto/,프로필,1,,,미발송,83a4a111-1a96-4fa0-9fd2-39df5632ebe5
부산,연제구,찬찬라멘 부산시청점,부산 연제구 중앙대로1038번길 9 1층,@chanchan_busancityhall,https://www.instagram.com/chanchan_busancityhall/,프로필,1,,,미발송,61eb544d-b721-4a02-b418-56cc946fbb91
부산,중구,라멘스스,부산 중구 광복로 90-1,@ramen_s.s,https://www.instagram.com/ramen_s.s/,프로필,1,,,미발송,4133805f-2bf7-497a-b46f-1d462aef84e1
부산,중구,리틀훅라멘,부산 중구 대청로137번길 4,@littlehook.ramen,https://www.instagram.com/littlehook.ramen/,프로필,1,,,미발송,530c2ab6-9ef5-475b-b1e0-48cfe035ca52
부산,해운대구,류센소 본점,부산 해운대구 구남로8번길 62,@ryusenso.korea,https://www.instagram.com/ryusenso.korea/,프로필,1,,,미발송,6910c53c-209f-4875-9df8-4ce29f4d2556
부산,해운대구,멘제이텐,부산 해운대구 센텀동로 99,@dutyfreeshop.24,https://www.instagram.com/dutyfreeshop.24/,프로필,1,,,미발송,b6b420be-3b58-4031-a8cc-ebef7d815572
부산,해운대구,요시라멘,부산 해운대구 우동3로11번길 35,@yoshi.ramen,https://www.instagram.com/yoshi.ramen/,프로필,1,,,미발송,1ac1da94-afac-4f24-87f4-e43fd4af0eaf
부산,해운대구,쿠지라멘,부산 해운대구 우동2로 17,@kuziramen,https://www.instagram.com/kuziramen/,프로필,1,,,미발송,723c951c-9af2-4552-b608-86690a2ddde4
부산,해운대구,타라코소바,부산 해운대구 해운대해변로359번길 27,@tarako__soba,https://www.instagram.com/tarako__soba/,프로필,1,,,미발송,0f3170a7-e2a9-440e-9048-87f341ef46b0
부산,해운대구,토리킨,부산 해운대구 구남로18번길 24,@torikin_ramen,https://www.instagram.com/torikin_ramen/,프로필,1,,,미발송,1086f389-e88c-49e5-a011-8004cb05fa99
대구,남구,로망라멘,대구 남구 중앙대로51길 121,@ROMANxRAMEN,https://www.instagram.com/ROMANxRAMEN/,프로필,1,,,미발송,4b374b28-d096-42ef-af58-3418d231b6c1
대구,달서구,라멘다이스키보이즈,대구 달서구 계대동문로3길 23,@ramen.daiski.boys,https://www.instagram.com/ramen.daiski.boys/,프로필,1,,,미발송,7b84ab77-ddf8-42e6-a31f-291611a6726c
대구,달서구,칸타루라멘,대구 달서구 월곡로 266,@kantaruramen,https://www.instagram.com/kantaruramen/,프로필,1,,,미발송,e7e5e114-5036-4a20-b768-7716aef12056
대구,달서구,텐고쿠 본점,대구 달서구 서당로9길 46-6,@tengoku_official,https://www.instagram.com/tengoku_official/,프로필,1,,,미발송,0a927989-c69f-417e-a75e-03c3396c3732
대구,동구,멘야로지,대구 동구 동부로32길 7,@menya_roji,https://www.instagram.com/menya_roji/,프로필,1,,,미발송,f0536f22-2325-47e6-b70d-d363d4201c6a
대구,동구,샤이라멘,대구 동구 동부로32길 2,@shy_ramen88,https://www.instagram.com/shy_ramen88/,프로필,1,,,미발송,075ce89b-cc67-4e8a-8bea-d582f9003ac2
대구,북구,멘노쿠마,대구 북구 경진로1길 43,@men_no_kuma,https://www.instagram.com/men_no_kuma/,프로필,1,,,미발송,301719b7-2383-4592-9523-7241ba6af9fa
대구,수성구,류센소 범어점,대구 수성구 달구벌대로496길 5,@ryusenso_beomeo,https://www.instagram.com/ryusenso_beomeo/,프로필,1,,,미발송,725070de-9486-4caa-9350-5086929240e3
대구,수성구,멘츠로에비야,대구 수성구 알파시티2로 18,@mentzro_ebiya,https://www.instagram.com/mentzro_ebiya/,프로필,1,,,미발송,f342ad0c-c3e5-4739-9561-b37fb3715879
대구,수성구,텐카이치멘,대구 수성구 신천동로 6,@tenka_ichimen,https://www.instagram.com/tenka_ichimen/,프로필,1,,,미발송,1b549716-8f1a-44a1-8cb8-924e0dcb913b
대구,중구,나의피는라멘으로되어있어,대구 중구 공평로 55,@w.c.r.d_daegu,https://www.instagram.com/w.c.r.d_daegu/,프로필,1,,,미발송,430ded55-a0ff-4c80-8b1c-45d9aebb0896
대구,중구,라멘도란스,대구 중구 북성로 86-1,@ramen_trans,https://www.instagram.com/ramen_trans/,프로필,1,,,미발송,baaf2ba5-56fe-479f-8b97-8931ae14eeff
대구,중구,라멘집아저씨,대구 중구 달구벌대로446길 18-3,@ramenyasan_daegu,https://www.instagram.com/ramenyasan_daegu/,프로필,1,,,미발송,31a4ad71-efbf-4e54-818a-cefabfb0f1ba
대구,중구,라츠라멘,대구 중구 국채보상로150길 76-30,@ratsu_ramen,https://www.instagram.com/ratsu_ramen/,프로필,1,,,미발송,d9dd2899-beaf-45f1-a7a5-4ad53f26ed7e
대구,중구,류센소 동성로점,대구 중구 공평로 57,@ryusenso_daegu,https://www.instagram.com/ryusenso_daegu/,프로필,1,,,미발송,c41524eb-4e52-4990-b3e5-94a561755f5e
대구,중구,마코토,대구 중구 동성로2길 18-6,@_makoto_official,https://www.instagram.com/_makoto_official/,프로필,1,,,미발송,60017387-3cce-4a8a-8c9b-516b56e67c00
대구,중구,멘야라츠,대구 중구 명륜로23길 105,@menya_ratsu,https://www.instagram.com/menya_ratsu/,프로필,1,,,미발송,76238efd-6d11-416e-907b-c9f694b5f44c
대구,중구,멘야큐,대구 중구 중앙대로 379-4,@menya_q,https://www.instagram.com/menya_q/,프로필,1,,,미발송,66f02fe3-0072-46df-9b45-30d573adc1b1
대구,중구,와라이라멘,대구 중구 동성로 8-17,@warairamen,https://www.instagram.com/warairamen/,프로필,1,,,미발송,89bb3d74-8b62-41ee-9d73-1acfd0ac0840
대구,중구,츠루멘,대구 중구 달구벌대로 2109-23,@tsurumen_official,https://www.instagram.com/tsurumen_official/,프로필,1,,,미발송,6d6b5dc5-fa94-4ad9-ba9a-2fb9cf98b4fd
대구,중구,큐산,대구 중구 동성로2길 49-17,@kyusanramen,https://www.instagram.com/kyusanramen/,프로필,1,,,미발송,49ffa569-58c0-43a6-b5f1-7ed7674c9782
광주,남구,멘타루,광주 남구 제중로46번길 13,@yujeu95,https://www.instagram.com/yujeu95/,프로필,1,,,미발송,78edb667-51ff-4873-bfab-a6b8e62238a9
광주,남구,산쪼메 광주대점,광주 남구 효덕로 272,@exkjd1,https://www.instagram.com/exkjd1/,프로필,1,,,미발송,50126eae-24b5-4bc7-a3a9-260beaa6976a
광주,동구,미노라멘,광주 동구 동계로10번길 14,@mino__ramen,https://www.instagram.com/mino__ramen/,프로필,1,,,미발송,1a44b4b1-d7d0-4e20-b317-0f6cfd4f02c0
광주,목포시,카와루라멘 목포본점,전남광주통합특별시 목포시 원산로69번길 17 1층,@kawaru_official,https://www.instagram.com/kawaru_official/,프로필,1,,,미발송,536e78a7-489e-488f-b416-cad24e23dbc3
광주,무안군,라멘집아저씨,전남광주통합특별시 무안군 삼향읍 대죽서로 21,@ramenyasan_official,https://www.instagram.com/ramenyasan_official/,프로필,1,,,미발송,db1f1528-f387-4b68-bd19-c8344194e7f9
광주,무안군,카와루라멘 남악점,전남광주통합특별시 무안군 삼향읍 남악3로 71,@kawaru.namak,https://www.instagram.com/kawaru.namak/,프로필,1,,,미발송,0128703f-8e3f-4e38-807e-a9cdfce6847b
광주,북구,라멘키노리,광주 북구 호동로 9-1,@ramen_kinori,https://www.instagram.com/ramen_kinori/,프로필,1,,,미발송,c5f80329-8203-48f2-89dd-df085f9a93f3
광주,북구,요쿄우라멘,광주 북구 첨단연신로 88,@yokkyou_ramenbar,https://www.instagram.com/yokkyou_ramenbar/,프로필,1,,,미발송,3a580265-d9e9-4e3c-812d-214552682477
광주,북구,젠키라멘 전대상대 본점,광주 북구 설죽로196번길 27 1층,@zenki__yongbong,https://www.instagram.com/zenki__yongbong/,프로필,1,,,미발송,0ff3ad23-9eb2-4139-ac15-090436604b9a
광주,서구,류센소 광주상무점,광주 서구 상무중앙로 96,@ryusenso_sangmu,https://www.instagram.com/ryusenso_sangmu/,프로필,1,,,미발송,b6454ed0-5069-498e-a9d1-a1570ce98099
광주,순천시,라멘마루켄,전남광주통합특별시 순천시 왕지4길 14-19 1층,@ramenmaruken,https://www.instagram.com/ramenmaruken/,프로필,1,,,미발송,41c832a1-f5ee-4c46-a0a4-749f50455ca6
광주,순천시,멘야로,전남광주통합특별시 순천시 왕지2길 9-11 1층 103호,@menyaro_suncheon,https://www.instagram.com/menyaro_suncheon/,프로필,1,,,미발송,c9bc083e-73a4-427a-8f14-f60e7abd534e
광주,순천시,산미태,전남광주통합특별시 순천시 연향상가5길 17 1층 102호,@sanmitae__,https://www.instagram.com/sanmitae__/,프로필,1,,,미발송,87af6c68-8d85-4679-87e0-e9164897526f
광주,순천시,산쪼메 순천점,전남광주통합특별시 순천시 왕지4길 3-24 1층,@sanchome_suncheon,https://www.instagram.com/sanchome_suncheon/,프로필,1,,,미발송,802a610c-bb98-41f4-a165-f89cc3ded893
광주,순천시,이치미태,전남광주통합특별시 순천시 중앙3길 6-4 1층,@ichimitae__,https://www.instagram.com/ichimitae__/,프로필,1,,,미발송,18448a18-15bc-4230-9584-3767fbeb7e0e
대전,대덕구,라멘유니버스,대전 대덕구 한남로38번길 3-1,@ramen._.universe,https://www.instagram.com/ramen._.universe/,프로필,1,,,미발송,a0b5bf26-5137-47dd-835b-510c222422af
대전,서구,건담S,대전 서구 관저남로25번길 14-21,@geondams4,https://www.instagram.com/geondams4/,프로필,1,,,미발송,3742f4d0-2433-4306-9a71-afe0a4aaf80a
대전,서구,그레이토라멘,대전 서구 둔산북로 36,@greatramen_official,https://www.instagram.com/greatramen_official/,프로필,1,,,미발송,b598ceb4-cbd5-4088-811c-36c7f116dff7
대전,서구,라멘무라 본점,대전 서구 계룡로603번길 17,@ramen_mura,https://www.instagram.com/ramen_mura/,프로필,1,,,미발송,9a63c81e-9c68-444b-8773-e7967b6b312e
대전,서구,라멘부보트,대전 서구 도안동로 6,@boo__bot,https://www.instagram.com/boo__bot/,프로필,1,,,미발송,62a34a9a-a183-43df-b263-cc56eec48251
대전,서구,라멘오오타,대전 서구 갈마역로25번길 27-7,@ramen_o.ota,https://www.instagram.com/ramen_o.ota/,프로필,1,,,미발송,60fdd663-3813-4c59-9ce9-b43b4d9aafbc
대전,서구,로얄라멘,대전 서구 계룡로367번길 13,@ramen_royal,https://www.instagram.com/ramen_royal/,프로필,1,,,미발송,8e175656-e3fa-444c-af2f-006092b8f46d
대전,서구,본미당 괴정점,대전 서구 계룡로 616,@bonmidanglotte,https://www.instagram.com/bonmidanglotte/,프로필,1,,,미발송,bff0b9df-7602-489a-9f24-2478a618ef3e
대전,서구,산시오,대전 서구 갈마역로 10,@sansio_kr,https://www.instagram.com/sansio_kr/,프로필,1,,,미발송,f95d6fc5-07c1-4a0b-8863-5407a479ad3f
대전,서구,츄카소바텐,대전 서구 남선로9번길 63-15,@chukasoba.ten,https://www.instagram.com/chukasoba.ten/,프로필,1,,,미발송,806f081c-085a-4489-a17d-ab4361d8f2a1
대전,유성구,도쿄라멘 지족점,대전 유성구 북유성대로 219,@tokyoramen_jijok,https://www.instagram.com/tokyoramen_jijok/,프로필,1,,,미발송,9c690670-74bf-467b-b250-77e18cd9be8e
대전,유성구,마제신성,대전 유성구 가정로89번길 8 1층,@mazesinsung,https://www.instagram.com/mazesinsung/,프로필,1,,,미발송,e660f6c0-54c6-40e2-8aff-2225c2f52598
대전,유성구,모모멘,대전 유성구 학하서로 140-4,@momomen1001,https://www.instagram.com/momomen1001/,프로필,1,,,미발송,f4cf2ba0-39f6-4f10-9275-4343b9a35bc4
대전,중구,궁멘,대전 중구 중교로 13,@gung_men,https://www.instagram.com/gung_men/,프로필,1,,,미발송,96e06cf4-d534-482b-b5ee-f541512135ab
대전,중구,본미당 은행점,대전 중구 중앙로164번길 26,@bonmidang1,https://www.instagram.com/bonmidang1/,프로필,1,,,미발송,1947617d-a9c3-4485-904d-02b6479da954
대전,중구,아오리의행방불명 은행동점,대전 중구 중교로 91,@aoriramen_daejeon,https://www.instagram.com/aoriramen_daejeon/,프로필,1,,,미발송,429fa732-cb5d-4cf6-9ed0-f3aa4cbb33ce
울산,남구,네스토,울산 남구 화합로194번길 22,@nesto_ulsan,https://www.instagram.com/nesto_ulsan/,프로필,1,,,미발송,594e6a11-f18a-4d8a-9cb6-dabb31e60dce
울산,남구,라멘타카노,울산 남구 왕생로86번길 10,@ramen_takano,https://www.instagram.com/ramen_takano/,프로필,1,,,미발송,c9c6acd4-878c-418d-a6fa-ee456051b60d
울산,남구,멘야마쯔리 울산달동점,울산 남구 왕생로66번길 15,@menyaulsan_official,https://www.instagram.com/menyaulsan_official/,프로필,1,,,미발송,096f137d-bb7d-4650-8d55-1974b856b0e9
울산,남구,멘타이쇼,울산 남구 월평로195번길 1,@men_taishow,https://www.instagram.com/men_taishow/,프로필,1,,,미발송,63a246a7-3927-42ff-b369-6ba733b1b3a9
울산,남구,멘테오,울산 남구 왕생로66번길 11,@menteo_x,https://www.instagram.com/menteo_x/,프로필,1,,,미발송,fe71230b-a6fb-492e-a379-a704bf9b4699
울산,남구,슬슬라멘,울산 남구 문수로 363-1,@seulseulramen_ulsan,https://www.instagram.com/seulseulramen_ulsan/,프로필,1,,,미발송,4c52ff3d-4b8f-4a7b-a9d5-3259ee90d593
울산,남구,아오리의행방불명 달동점,울산 남구 돋질로220번길 16,@aoriramen_daldong,https://www.instagram.com/aoriramen_daldong/,프로필,1,,,미발송,367c84e0-28c8-4d80-9024-8241041e8792
울산,남구,오이시라멘,울산 남구 왕생로66번길 20,@oishii_ramen_samsan,https://www.instagram.com/oishii_ramen_samsan/,프로필,1,,,미발송,00277589-c18b-4499-94a7-778c821f4661
울산,남구,키츠키,울산 남구 중앙로204번길 4,@kitsuki_kor,https://www.instagram.com/kitsuki_kor/,프로필,1,,,미발송,d098105c-fc77-4e7f-817a-6ea1ea89e710
울산,북구,환장라멘 송정본점,울산 북구 송정17길 3,@__h.z_ramen,https://www.instagram.com/__h.z_ramen/,프로필,1,,,미발송,37760f18-24f1-448a-9754-aac2221f2c41
울산,울주군,와다라멘 간절곶점,울산 울주군 서생면 해맞이로 1130,@wadagjg,https://www.instagram.com/wadagjg/,프로필,1,,,미발송,add4d4f4-29af-41fe-9ac8-36c9119ea641
세종,남세종로,라멘코티지,세종특별자치시 남세종로 480,@ramen.cottage,https://www.instagram.com/ramen.cottage/,프로필,1,,,미발송,14ac88ae-f2d2-416b-b223-59652e46947d
세종,도움8로,스바라시라멘 세종점,세종특별자치시 도움8로 91,@sbarasi_sejong,https://www.instagram.com/sbarasi_sejong/,프로필,1,,,미발송,dbaa353f-3384-46f2-a283-8a9ce4d15498
세종,부강면,멘야쿠지라,세종특별자치시 부강면 부강외천로 24,@menya_kujira,https://www.instagram.com/menya_kujira/,프로필,1,,,미발송,22a4a560-9240-4fdc-979e-41723422a30a
세종,한누리대로,멘야시오,세종특별자치시 한누리대로 287,@menyasio,https://www.instagram.com/menyasio/,프로필,1,,,미발송,0b339627-3165-462b-b2e7-1a871b49f983
세종,한누리대로,멘키타루,세종특별자치시 한누리대로 1948,@menkitaru,https://www.instagram.com/menkitaru/,프로필,1,,,미발송,4b37ca16-22f0-4c5a-a3be-75224cf02659
강원,강릉시 초당원길,이츠모라멘 강릉점,강원특별자치도 강릉시 초당원길 34,@itsumo_chodang,https://www.instagram.com/itsumo_chodang/,프로필,1,,,미발송,7cb5ee2b-e828-4b0f-9049-be3fc25e90f2
강원,삼척시 당저길,멘야산초쿠 본점,강원특별자치도 삼척시 당저길 35-12 2층,@menya.sanchoku,https://www.instagram.com/menya.sanchoku/,프로필,1,,,미발송,b145fe16-ec53-435d-bd6e-682f5bcd04ad
강원,속초시 영랑로2길,주오일심야라멘,강원특별자치도 속초시 영랑로2길 7 1층,@juoil.rm,https://www.instagram.com/juoil.rm/,프로필,1,,,미발송,acabe7c3-503f-4399-b796-8422d06dc11c
충북,제천시 풍양로,지미오리온,충북 제천시 풍양로 108,@ramen_jimmyorion,https://www.instagram.com/ramen_jimmyorion/,프로필,1,,,미발송,3a03b860-9094-4cbd-95a9-f0d5cddcdfb6
충북,청주시 서원구,후카미,충북 청주시 서원구 산남로 83,@fukami_ramen,https://www.instagram.com/fukami_ramen/,프로필,1,,,미발송,dba6902d-10ab-4d3f-9422-dd9e000eb1e3
충북,청주시 청원구,이봉기의 중화소바,충북 청주시 청원구 율봉로262번길 13-10 1층 102호,@lbg_chukasoba,https://www.instagram.com/lbg_chukasoba/,프로필,1,,,미발송,6b478620-b5e8-464c-9f0c-12610b75a730
충북,청주시 흥덕구,멘야카타,충북 청주시 흥덕구 대농로 33,@ramenyakata,https://www.instagram.com/ramenyakata/,프로필,1,,,미발송,1cd8222a-cee5-480f-b8f8-da4861b59c8a
충북,청주시 흥덕구,멘카이도,충북 청주시 흥덕구 2순환로 1228,@menkaido_ramen,https://www.instagram.com/menkaido_ramen/,프로필,1,,,미발송,76280009-9434-4cbe-8d18-17197b682774
충북,청주시 흥덕구,아츠마리준,충북 청주시 흥덕구 서현북로 81 LH타워 1층,@atsumari_jun,https://www.instagram.com/atsumari_jun/,프로필,1,,,미발송,c00ca5ed-ba9f-4259-9005-b29b2e144514
충남,천안시 서북구,눚,충남 천안시 서북구 원두정3길 27,@_nu.j_,https://www.instagram.com/_nu.j_/,프로필,1,,,미발송,fcd9f872-8940-4ded-bb1b-18bf69868c22
전북,전주시 덕진구,아오리라멘 전주만성점,전북특별자치도 전주시 덕진구 만성중앙로 54-40 1층,@aoriramen_jeonju,https://www.instagram.com/aoriramen_jeonju/,프로필,1,,,미발송,a4cfcfba-7fc3-4246-acc8-aa29a2509deb
전북,전주시 덕진구,히타이쇼,전북특별자치도 전주시 덕진구 송천중앙로 249 3호,@hitaishou_ramen,https://www.instagram.com/hitaishou_ramen/,프로필,1,,,미발송,6765c168-4f5a-4e06-8b8a-cb46af462aa5
전북,전주시 완산구,도파멘,전북특별자치도 전주시 완산구 전라감영2길 6,@ramenbar_dopamen,https://www.instagram.com/ramenbar_dopamen/,프로필,1,,,미발송,679aee63-fd3d-4bbd-9d4e-14017043eb3b
전북,전주시 완산구,천하일면 전주완산점,전북특별자치도 전주시 완산구 거마평로 181,@chunhailmyeon,https://www.instagram.com/chunhailmyeon/,프로필,1,,,미발송,6b162b8e-f228-4ff6-914b-994fef697ab2
경북,경주시 동성로,대호당,경북 경주시 동성로 129,@_ootora_,https://www.instagram.com/_ootora_/,프로필,1,,,미발송,dc5e2992-85c9-4aff-b962-b06718d6e516
경북,경주시 원효로,심야라멘트럭 경주점,경북 경주시 원효로 64 1층,@simya_ramen_gyeongju,https://www.instagram.com/simya_ramen_gyeongju/,프로필,1,,,미발송,be7dc5f4-56af-4057-8ea8-c19f3f2a778b
경북,안동시 송천1길,멘야이로,경북 안동시 송천1길 146-9,@menya_iro,https://www.instagram.com/menya_iro/,프로필,1,,,미발송,ea7670d3-4004-445d-a9f2-cca175ff77ba
경북,안동시 전거리2길,멘야이로 용상점,경북 안동시 전거리2길 95 1층,@menyairo_yongsang,https://www.instagram.com/menyairo_yongsang/,프로필,1,,,미발송,b42a604c-4d28-4935-a74f-3033e735ca2a
경북,안동시 태사1길,에또라멘,경북 안동시 태사1길 8 1층,@ettorameng,https://www.instagram.com/ettorameng/,프로필,1,,,미발송,cb862e7f-7e9b-4c09-ab52-dec5ee3157d9
경북,포항시 남구,테츠로라멘,경북 포항시 남구 효자동길 1 1층,@ramenya_tetsuro,https://www.instagram.com/ramenya_tetsuro/,프로필,1,,,미발송,ea51471c-0c27-451d-856e-d61e64498b45
경북,포항시 남구,포항 순이,경북 포항시 남구 효자동길7번길 5-1 1층,@suni.onlysuni,https://www.instagram.com/suni.onlysuni/,프로필,1,,,미발송,680f63cc-da40-42c2-9a5e-77e46538e35e
경북,포항시 북구,라멘묘조,경북 포항시 북구 장량로 140 1층,@ramen_myojo,https://www.instagram.com/ramen_myojo/,프로필,1,,,미발송,22e02b6a-bf44-48a1-a1d0-64e60a9edaba
경북,포항시 북구,베라보제면소 본점,경북 포항시 북구 장량로174번길 6-6 1층,@ramen_beravo,https://www.instagram.com/ramen_beravo/,프로필,1,,,미발송,00ee9a17-5199-4c6f-8c77-4998a17eee00
경북,포항시 북구,아오리라멘 포항점,경북 포항시 북구 중앙상가길 9-1 1층,@aoriramen_pohang,https://www.instagram.com/aoriramen_pohang/,프로필,1,,,미발송,4c1dae12-bf5d-48b0-894e-4587dd980f67
경북,포항시 북구,히루노츠키,경북 포항시 북구 흥해읍 초곡지구로52번길 10-5 1층 102호,@hiruno.tsuki,https://www.instagram.com/hiruno.tsuki/,프로필,1,,,미발송,bdf20275-ff16-44e4-ab83-ef14083adaf2
경남,거제시 거제중앙로,일민라멘,경남 거제시 거제중앙로 1911-1,@1min_ramen,https://www.instagram.com/1min_ramen/,프로필,1,,,미발송,a7d130ba-5594-458c-9b55-260b58a57472
경남,김해시 내외중앙로,멘사무소 김해내외점,경남 김해시 내외중앙로 27,@mensamuso_naeoe,https://www.instagram.com/mensamuso_naeoe/,프로필,1,,,미발송,16042cdf-e01d-4cc5-8b8f-189743f95979
경남,김해시 인제로200번길,잇코우라멘,경남 김해시 인제로200번길 3-22 1층,@ikkou_ramen,https://www.instagram.com/ikkou_ramen/,프로필,1,,,미발송,8769c8f9-148c-44cb-8335-e83b0a269802
